Year,Country,Company,Production_Capacity_Wafers,Fab_Count,Technology_Node_nm,AI_Chip_Production,Foundry_Revenue_USD,Global_Market_Share
1997,USA,NVIDIA,413549.98503185005,9,406nm,0.0,413549985.03185004,1.58
1997,Taiwan,TSMC,627232.5569761386,6,216nm,0.0,627232556.9761386,2.4
1997,Netherlands,ASML,235465.94890175428,5,220nm,0.0,235465948.9017543,0.9
1997,USA,Intel,430473.08391862985,9,279nm,0.0,430473083.9186298,1.65
1997,South Korea,Samsung,659169.8657202696,4,225nm,0.0,659169865.7202696,2.53
1997,USA,Broadcom,623581.2339176016,10,354nm,0.0,623581233.9176016,2.39
1997,USA,Qualcomm,379211.1730569206,4,381nm,0.0,379211173.0569206,1.45
1997,USA,AMD,682913.4271811597,15,266nm,0.0,682913427.1811597,2.62
1997,USA,Texas Instruments,508662.14550194953,7,228nm,0.0,508662145.50194955,1.95
1997,USA,Applied Materials,781122.2083600482,5,408nm,0.0,781122208.3600483,2.99
1997,USA,Lam Research,388522.80887397716,3,323nm,0.0,388522808.8739772,1.49
1997,USA,Micron,744163.8812850481,17,378nm,0.0,744163881.2850481,2.85
1997,Japan,Tokyo Electron,565766.5444700276,13,387nm,0.0,565766544.4700276,2.17
1997,USA,Analog Devices,224973.4513797019,4,256nm,0.0,224973451.3797019,0.86
1997,USA,KLA,839727.4506612069,24,217nm,0.0,839727450.6612068,3.22
1997,Netherlands,NXP,604744.1187055685,17,247nm,0.0,604744118.7055684,2.32
1997,USA,Marvell,490098.37705034035,14,216nm,0.0,490098377.05034035,1.88
1997,USA,Microchip,597951.0826166177,7,403nm,0.0,597951082.6166177,2.29
1997,Japan,Renesas,825891.5182227513,24,309nm,0.0,825891518.2227514,3.16
1997,Germany,Infineon,735081.5282740981,19,276nm,0.0,735081528.274098,2.82
1997,Switzerland,STMicroelectronics,707486.5899675142,3,334nm,0.0,707486589.9675142,2.71
1997,USA,ON Semiconductor,208597.36146065666,2,225nm,0.0,208597361.46065664,0.8
1997,USA,GlobalFoundries,597008.5503064904,7,361nm,0.0,597008550.3064904,2.29
1997,Taiwan,UMC,71441.83188551899,1,322nm,0.0,71441831.88551898,0.27
1997,UK,Arm,675672.3963108567,8,340nm,0.0,675672396.3108567,2.59
1997,Taiwan,MediaTek,755019.4642807439,15,258nm,0.0,755019464.2807438,2.89
1997,Taiwan,Realtek,37325.85103659617,1,214nm,0.0,37325851.03659617,0.14
1997,Taiwan,Novatek,745626.4933459382,13,406nm,0.0,745626493.3459382,2.86
1997,South Korea,SK Hynix,682386.4353994633,21,283nm,0.0,682386435.3994633,2.61
1997,USA,Western Digital,656067.8446796287,9,310nm,0.0,656067844.6796287,2.51
1997,Japan,Kioxia,539712.0508609023,15,416nm,0.0,539712050.8609023,2.07
1997,Japan,Sony,656971.7537491437,9,298nm,0.0,656971753.7491437,2.52
1997,Japan,Rohhm,631406.0572235466,6,232nm,0.0,631406057.2235465,2.42
1997,USA,Qorvo,312400.2573147669,4,271nm,0.0,312400257.3147669,1.2
1997,USA,Skyworks,211595.25662457498,1,213nm,0.0,211595256.624575,0.81
1997,USA,Synopsys,839772.7506501143,12,290nm,0.0,839772750.6501143,3.22
1997,USA,Cadence,583146.1864833272,5,408nm,0.0,583146186.4833272,2.23
1997,USA,Ansys,672025.3970081549,4,297nm,0.0,672025397.0081549,2.57
1997,USA,Entegris,749305.5501992832,22,307nm,0.0,749305550.1992831,2.87
1997,USA,Amkor,527971.6872125195,4,417nm,0.0,527971687.21251947,2.02
1997,Taiwan,ASE,209982.52725240833,6,345nm,0.0,209982527.25240833,0.8
1997,China,JCET,523244.75013408967,9,258nm,0.0,523244750.13408965,2.0
1997,Taiwan,Powertech,164047.85066058836,2,248nm,0.0,164047850.66058835,0.63
1997,Netherlands,Nexperia,666393.8664811054,8,221nm,0.0,666393866.4811054,2.55
1997,Germany,Bosch,824262.4909072958,23,404nm,0.0,824262490.9072958,3.16
1997,Israel,Tower Semiconductor,845758.2162644806,6,292nm,0.0,845758216.2644806,3.24
1997,Israel,VisIC,648612.6502615081,14,241nm,0.0,648612650.2615081,2.48
1998,USA,NVIDIA,737564.8162417249,7,205nm,0.0,737564816.2417248,3.12
1998,Taiwan,TSMC,491611.44099199073,10,265nm,0.0,491611440.99199075,2.08
1998,Netherlands,ASML,98691.3905848198,3,212nm,0.0,98691390.58481981,0.42
1998,USA,Intel,132232.16057143328,4,328nm,0.0,132232160.57143329,0.56
1998,South Korea,Samsung,778396.5584281274,20,277nm,0.0,778396558.4281274,3.3
1998,USA,Broadcom,503856.2008772609,3,236nm,0.0,503856200.87726086,2.13
1998,USA,Qualcomm,346711.2720048609,4,289nm,0.0,346711272.00486094,1.47
1998,USA,AMD,455362.39833947585,2,204nm,0.0,455362398.33947587,1.93
1998,USA,Texas Instruments,620634.2295477636,3,310nm,0.0,620634229.5477636,2.63
1998,USA,Applied Materials,454719.23682632536,8,267nm,0.0,454719236.82632536,1.93
1998,USA,Lam Research,745368.6119459815,9,281nm,0.0,745368611.9459815,3.16
1998,USA,Micron,516975.5922442877,5,315nm,0.0,516975592.2442877,2.19
1998,Japan,Tokyo Electron,721329.7510573105,15,310nm,0.0,721329751.0573105,3.05
1998,USA,Analog Devices,782953.4852465456,18,308nm,0.0,782953485.2465457,3.32
1998,USA,KLA,633169.8291923082,14,271nm,0.0,633169829.1923082,2.68
1998,Netherlands,NXP,681896.0760898397,5,315nm,0.0,681896076.0898397,2.89
1998,USA,Marvell,786965.9914712947,3,306nm,0.0,786965991.4712946,3.33
1998,USA,Microchip,131663.22311157867,2,292nm,0.0,131663223.11157867,0.56
1998,Japan,Renesas,159790.22831460784,4,307nm,0.0,159790228.31460783,0.68
1998,Germany,Infineon,465586.5411770575,2,215nm,0.0,465586541.1770575,1.97
1998,Switzerland,STMicroelectronics,562129.5420074046,17,273nm,0.0,562129542.0074046,2.38
1998,USA,ON Semiconductor,247146.75849858893,5,258nm,0.0,247146758.49858892,1.05
1998,USA,GlobalFoundries,705823.6385233086,4,295nm,0.0,705823638.5233085,2.99
1998,Taiwan,UMC,495397.1223923293,15,225nm,0.0,495397122.3923293,2.1
1998,UK,Arm,575972.5097441423,17,184nm,0.0,575972509.7441423,2.44
1998,Taiwan,MediaTek,844635.5257425499,18,179nm,0.0,844635525.7425499,3.58
1998,Taiwan,Realtek,283449.86604709196,7,179nm,0.0,283449866.04709196,1.2
1998,Taiwan,Novatek,531474.345875473,7,271nm,0.0,531474345.875473,2.25
1998,South Korea,SK Hynix,58344.47382263633,2,331nm,0.0,58344473.822636336,0.25
1998,USA,Western Digital,872550.2683619799,21,189nm,0.0,872550268.3619798,3.7
1998,Japan,Kioxia,686788.1388093979,2,171nm,0.0,686788138.8093979,2.91
1998,Japan,Sony,303424.2132898954,5,297nm,0.0,303424213.2898954,1.28
1998,Japan,Rohhm,620666.5221669376,9,213nm,0.0,620666522.1669376,2.63
1998,USA,Qorvo,897463.8091391012,13,243nm,0.0,897463809.1391011,3.8
1998,USA,Skyworks,162316.2102910522,4,284nm,0.0,162316210.29105222,0.69
1998,USA,Synopsys,212718.79847968667,1,281nm,0.0,212718798.47968668,0.9
1998,USA,Cadence,595278.8909959613,6,327nm,0.0,595278890.9959613,2.52
1998,USA,Ansys,151233.06055075402,3,326nm,0.0,151233060.550754,0.64
1998,USA,Entegris,388199.4935288399,8,234nm,0.0,388199493.5288399,1.64
1998,USA,Amkor,259857.80847152695,8,236nm,0.0,259857808.47152695,1.1
1998,Taiwan,ASE,806595.4976449966,7,203nm,0.0,806595497.6449966,3.42
1998,China,JCET,45460.26110413902,1,229nm,0.0,45460261.10413902,0.19
1998,Taiwan,Powertech,780363.9763585599,12,330nm,0.0,780363976.35856,3.3
1998,Netherlands,Nexperia,181633.50485015285,5,298nm,0.0,181633504.85015285,0.77
1998,Germany,Bosch,697953.0669760538,18,295nm,0.0,697953066.9760537,2.96
1998,Israel,Tower Semiconductor,570326.3236789084,4,173nm,0.0,570326323.6789083,2.42
1998,Israel,VisIC,830187.8017734359,16,301nm,0.0,830187801.773436,3.52
1999,USA,NVIDIA,467297.3092581841,3,151nm,0.0,467297309.2581841,2.28
1999,Taiwan,TSMC,657261.2824101724,10,161nm,0.0,657261282.4101723,3.21
1999,Netherlands,ASML,476674.52301627776,2,212nm,0.0,476674523.01627773,2.33
1999,USA,Intel,269432.8595290759,7,175nm,0.0,269432859.5290759,1.31
1999,South Korea,Samsung,442809.9587951569,2,143nm,0.0,442809958.7951569,2.16
1999,USA,Broadcom,384411.50101462356,6,214nm,0.0,384411501.0146236,1.88
1999,USA,Qualcomm,290537.8607783613,7,249nm,0.0,290537860.7783613,1.42
1999,USA,AMD,745041.2706597087,3,198nm,0.0,745041270.6597086,3.63
1999,USA,Texas Instruments,116689.9961073208,2,266nm,0.0,116689996.1073208,0.57
1999,USA,Applied Materials,151663.3504413088,3,217nm,0.0,151663350.4413088,0.74
1999,USA,Lam Research,672994.8875765608,12,135nm,0.0,672994887.5765609,3.28
1999,USA,Micron,322935.4779751564,6,146nm,0.0,322935477.97515637,1.58
1999,Japan,Tokyo Electron,345433.6729557472,2,144nm,0.0,345433672.95574725,1.68
1999,USA,Analog Devices,388535.57014368597,3,210nm,0.0,388535570.143686,1.9
1999,USA,KLA,660891.8862667945,17,161nm,0.0,660891886.2667946,3.22
1999,Netherlands,NXP,174926.28408319392,1,219nm,0.0,174926284.08319393,0.85
1999,USA,Marvell,676728.901359305,2,259nm,0.0,676728901.359305,3.3
1999,USA,Microchip,67385.26507952082,2,229nm,0.0,67385265.07952082,0.33
1999,Japan,Renesas,829872.2542076057,19,241nm,0.0,829872254.2076057,4.05
1999,Germany,Infineon,335028.12925735244,9,144nm,0.0,335028129.2573524,1.63
1999,Switzerland,STMicroelectronics,852074.3067923513,15,243nm,0.0,852074306.7923512,4.16
1999,USA,ON Semiconductor,440108.3228865374,9,204nm,0.0,440108322.88653743,2.15
1999,USA,GlobalFoundries,700109.844754214,4,142nm,0.0,700109844.754214,3.42
1999,Taiwan,UMC,249053.11086344635,2,251nm,0.0,249053110.86344635,1.21
1999,UK,Arm,223088.22223033925,7,179nm,0.0,223088222.23033926,1.09
1999,Taiwan,MediaTek,188551.77950617904,5,222nm,0.0,188551779.50617903,0.92
1999,Taiwan,Realtek,482820.21201787237,9,230nm,0.0,482820212.0178724,2.36
1999,Taiwan,Novatek,231691.36417943914,7,265nm,0.0,231691364.17943916,1.13
1999,South Korea,SK Hynix,624453.2139889982,5,225nm,0.0,624453213.9889982,3.05
1999,USA,Western Digital,86216.71875961272,1,168nm,0.0,86216718.75961272,0.42
1999,Japan,Kioxia,449701.9727243035,12,231nm,0.0,449701972.7243035,2.19
1999,Japan,Sony,710459.7712371824,10,180nm,0.0,710459771.2371824,3.47
1999,Japan,Rohhm,364437.0883386651,11,139nm,0.0,364437088.33866507,1.78
1999,USA,Qorvo,826206.3228899996,16,193nm,0.0,826206322.8899996,4.03
1999,USA,Skyworks,694214.8818464922,11,251nm,0.0,694214881.8464922,3.39
1999,USA,Synopsys,857553.4353944816,12,171nm,0.0,857553435.3944817,4.18
1999,USA,Cadence,570478.1559204202,16,162nm,0.0,570478155.9204202,2.78
1999,USA,Ansys,598981.8892976025,12,232nm,0.0,598981889.2976024,2.92
1999,USA,Entegris,141489.51485347888,4,256nm,0.0,141489514.85347888,0.69
1999,USA,Amkor,186284.97435819526,2,264nm,0.0,186284974.35819528,0.91
1999,Taiwan,ASE,187489.54297253498,5,200nm,0.0,187489542.97253498,0.91
1999,China,JCET,249172.13026935785,7,193nm,0.0,249172130.26935786,1.22
1999,Taiwan,Powertech,498294.9565085416,7,213nm,0.0,498294956.5085416,2.43
1999,Netherlands,Nexperia,171240.72537665622,3,264nm,0.0,171240725.37665623,0.84
1999,Germany,Bosch,259322.22584474974,6,177nm,0.0,259322225.84474975,1.26
1999,Israel,Tower Semiconductor,739103.4800142252,5,264nm,0.0,739103480.0142252,3.61
1999,Israel,VisIC,441478.06302816817,4,144nm,0.0,441478063.02816814,2.15
2000,USA,NVIDIA,186362.7469857899,4,143nm,0.0,186362746.98578992,0.73
2000,Taiwan,TSMC,832305.6985649572,12,134nm,0.0,832305698.5649573,3.26
2000,Netherlands,ASML,624802.0868719495,14,125nm,0.0,624802086.8719494,2.45
2000,USA,Intel,184266.83196255128,1,186nm,0.0,184266831.9625513,0.72
2000,South Korea,Samsung,670528.437069369,11,198nm,0.0,670528437.069369,2.63
2000,USA,Broadcom,809556.7498910521,15,200nm,0.0,809556749.8910521,3.18
2000,USA,Qualcomm,221724.3858360329,2,136nm,0.0,221724385.8360329,0.87
2000,USA,AMD,75945.11896752856,2,207nm,0.0,75945118.96752855,0.3
2000,USA,Texas Instruments,58556.66985513945,1,155nm,0.0,58556669.85513945,0.23
2000,USA,Applied Materials,935197.5171773469,11,161nm,0.0,935197517.1773468,3.67
2000,USA,Lam Research,60741.40186938425,1,213nm,0.0,60741401.86938425,0.24
2000,USA,Micron,965816.3225073246,3,209nm,0.0,965816322.5073246,3.79
2000,Japan,Tokyo Electron,646337.5390591904,17,156nm,0.0,646337539.0591904,2.54
2000,USA,Analog Devices,525284.1080076653,9,178nm,0.0,525284108.0076653,2.06
2000,USA,KLA,156858.22966118666,1,140nm,0.0,156858229.66118667,0.62
2000,Netherlands,NXP,710587.1474819137,6,179nm,0.0,710587147.4819137,2.79
2000,USA,Marvell,970513.8051851251,5,179nm,0.0,970513805.1851251,3.81
2000,USA,Microchip,454875.2149184798,12,126nm,0.0,454875214.9184798,1.78
2000,Japan,Renesas,698773.4331816412,18,208nm,0.0,698773433.1816411,2.74
2000,Germany,Infineon,689583.0677238528,11,173nm,0.0,689583067.7238529,2.7
2000,Switzerland,STMicroelectronics,871526.8847891438,16,110nm,0.0,871526884.7891438,3.42
2000,USA,ON Semiconductor,932329.7215968382,20,180nm,0.0,932329721.5968382,3.66
2000,USA,GlobalFoundries,231361.64934976285,5,149nm,0.0,231361649.34976286,0.91
2000,China,SMIC,658208.3175006623,4,178nm,0.0,658208317.5006623,2.58
2000,Taiwan,UMC,999425.4512552533,4,212nm,0.0,999425451.2552533,3.92
2000,UK,Arm,418769.8015084132,12,191nm,0.0,418769801.5084132,1.64
2000,Taiwan,MediaTek,575675.9357669344,14,201nm,0.0,575675935.7669344,2.26
2000,Taiwan,Realtek,416057.5152180123,5,179nm,0.0,416057515.21801233,1.63
2000,Taiwan,Novatek,811689.0231024334,19,193nm,0.0,811689023.1024334,3.18
2000,South Korea,SK Hynix,446871.6485166743,12,120nm,0.0,446871648.5166743,1.75
2000,USA,Western Digital,553599.3160016325,2,142nm,0.0,553599316.0016325,2.17
2000,Japan,Kioxia,379132.3041739699,5,182nm,0.0,379132304.1739699,1.49
2000,Japan,Sony,400786.93924493884,6,132nm,0.0,400786939.24493885,1.57
2000,Japan,Rohhm,385786.7557967533,4,115nm,0.0,385786755.7967533,1.51
2000,USA,Qorvo,611379.6215137503,13,173nm,0.0,611379621.5137503,2.4
2000,USA,Skyworks,474224.1629245609,6,200nm,0.0,474224162.9245609,1.86
2000,USA,Synopsys,528700.1494334937,9,110nm,0.0,528700149.43349373,2.07
2000,USA,Cadence,354422.8710736332,5,150nm,0.0,354422871.0736332,1.39
2000,USA,Ansys,588568.9218427857,10,172nm,0.0,588568921.8427857,2.31
2000,USA,Entegris,769585.5963112857,20,184nm,0.0,769585596.3112857,3.02
2000,USA,Amkor,956413.222035836,3,128nm,0.0,956413222.035836,3.75
2000,Taiwan,ASE,27411.61747857928,1,203nm,0.0,27411617.47857928,0.11
2000,China,JCET,258612.65064477327,8,113nm,0.0,258612650.64477327,1.01
2000,Taiwan,Powertech,935747.306269404,12,118nm,0.0,935747306.269404,3.67
2000,Netherlands,Nexperia,496154.3240025991,5,137nm,0.0,496154324.0025991,1.95
2000,Germany,Bosch,321144.16562776087,8,165nm,0.0,321144165.6277609,1.26
2000,Israel,Tower Semiconductor,325081.54517288355,7,184nm,0.0,325081545.17288357,1.28
2000,Israel,VisIC,287171.5207188631,4,120nm,0.0,287171520.7188631,1.13
2001,USA,NVIDIA,207402.68067118607,5,101nm,0.0,207402680.67118606,0.82
2001,Taiwan,TSMC,561393.1217934049,13,95nm,0.0,561393121.7934049,2.21
2001,Netherlands,ASML,604764.2739981418,6,168nm,0.0,604764273.9981418,2.38
2001,USA,Intel,518568.4704748026,13,133nm,0.0,518568470.4748026,2.04
2001,South Korea,Samsung,65671.49630760892,2,167nm,0.0,65671496.30760892,0.26
2001,USA,Broadcom,640058.5629305748,16,161nm,0.0,640058562.9305748,2.52
2001,USA,Qualcomm,255694.0853354515,3,138nm,0.0,255694085.33545148,1.01
2001,USA,AMD,443948.29543109913,12,163nm,0.0,443948295.4310991,1.75
2001,USA,Texas Instruments,384670.59930249694,4,152nm,0.0,384670599.3024969,1.52
2001,USA,Applied Materials,303775.41057903203,8,122nm,0.0,303775410.579032,1.2
2001,USA,Lam Research,707908.8463709231,4,139nm,0.0,707908846.370923,2.79
2001,USA,Micron,485868.9414206088,9,100nm,0.0,485868941.42060876,1.91
2001,Japan,Tokyo Electron,779243.0835475634,21,104nm,0.0,779243083.5475634,3.07
2001,USA,Analog Devices,119490.27763024642,1,141nm,0.0,119490277.63024642,0.47
2001,USA,KLA,645699.7631353554,12,105nm,0.0,645699763.1353555,2.54
2001,Netherlands,NXP,423242.26978677465,8,128nm,0.0,423242269.78677464,1.67
2001,USA,Marvell,1037431.300301119,7,145nm,0.0,1037431300.301119,4.09
2001,USA,Microchip,437044.0123793166,7,147nm,0.0,437044012.3793166,1.72
2001,Japan,Renesas,733516.7997127764,22,96nm,0.0,733516799.7127764,2.89
2001,Germany,Infineon,128128.82921630716,3,135nm,0.0,128128829.21630716,0.5
2001,Switzerland,STMicroelectronics,303111.3258900402,2,93nm,0.0,303111325.8900402,1.19
2001,USA,ON Semiconductor,941122.4100293777,7,113nm,0.0,941122410.0293777,3.71
2001,USA,GlobalFoundries,254229.43789157068,4,91nm,0.0,254229437.8915707,1.0
2001,China,SMIC,555112.5248446101,3,154nm,0.0,555112524.8446101,2.19
2001,Taiwan,UMC,261489.73228583558,5,161nm,0.0,261489732.28583556,1.03
2001,UK,Arm,690752.8127495629,12,113nm,0.0,690752812.7495629,2.72
2001,Taiwan,MediaTek,363658.9685368857,8,171nm,0.0,363658968.5368857,1.43
2001,Taiwan,Realtek,702032.5263550106,13,148nm,0.0,702032526.3550106,2.77
2001,Taiwan,Novatek,499696.575039946,2,134nm,0.0,499696575.039946,1.97
2001,South Korea,SK Hynix,1006396.4177560363,7,145nm,0.0,1006396417.7560363,3.97
2001,USA,Western Digital,227760.76563016913,4,94nm,0.0,227760765.63016912,0.9
2001,Japan,Kioxia,484431.69340967253,12,115nm,0.0,484431693.40967256,1.91
2001,Japan,Sony,705194.1644973473,18,165nm,0.0,705194164.4973474,2.78
2001,Japan,Rohhm,262446.7022292617,4,98nm,0.0,262446702.2292617,1.03
2001,USA,Qorvo,1042265.5237209682,30,132nm,0.0,1042265523.7209681,4.11
2001,USA,Skyworks,887452.2599133374,15,139nm,0.0,887452259.9133375,3.5
2001,USA,Synopsys,112709.0406473811,3,96nm,0.0,112709040.6473811,0.44
2001,USA,Cadence,871023.5915298518,21,146nm,0.0,871023591.5298518,3.43
2001,USA,Ansys,58209.03155998021,1,108nm,0.0,58209031.55998021,0.23
2001,USA,Entegris,391580.3632881931,2,166nm,0.0,391580363.2881931,1.54
2001,USA,Amkor,590862.5056930352,7,119nm,0.0,590862505.6930352,2.33
2001,Taiwan,ASE,481171.4141794759,10,130nm,0.0,481171414.1794759,1.9
2001,China,JCET,967054.3404376354,16,171nm,0.0,967054340.4376354,3.81
2001,Taiwan,Powertech,897116.2815197035,8,165nm,0.0,897116281.5197035,3.54
2001,Netherlands,Nexperia,140741.0234241549,4,118nm,0.0,140741023.4241549,0.55
2001,Germany,Bosch,924435.5757379766,25,155nm,0.0,924435575.7379766,3.64
2001,Israel,Tower Semiconductor,833941.3189599661,9,92nm,0.0,833941318.9599661,3.29
2001,Israel,VisIC,435666.6039493511,3,145nm,0.0,435666603.94935113,1.72
2002,USA,NVIDIA,395095.50520773284,12,112nm,0.0,395095505.20773286,1.67
2002,Taiwan,TSMC,908634.0475978411,6,127nm,0.0,908634047.5978411,3.83
2002,Netherlands,ASML,1016732.2513734391,16,110nm,0.0,1016732251.3734391,4.29
2002,USA,Intel,846464.965373429,6,103nm,0.0,846464965.3734291,3.57
2002,South Korea,Samsung,451758.7439385535,3,93nm,0.0,451758743.9385535,1.91
2002,USA,Broadcom,95489.74951756206,1,78nm,0.0,95489749.51756206,0.4
2002,USA,Qualcomm,1060238.0902931294,19,135nm,0.0,1060238090.2931294,4.47
2002,USA,AMD,488232.71283988224,6,103nm,0.0,488232712.83988225,2.06
2002,USA,Texas Instruments,495793.6003462771,3,112nm,0.0,495793600.3462771,2.09
2002,USA,Applied Materials,254889.16074534837,5,113nm,0.0,254889160.74534836,1.08
2002,USA,Lam Research,185882.79167268262,1,122nm,0.0,185882791.6726826,0.78
2002,USA,Micron,517664.85682332714,2,137nm,0.0,517664856.8233271,2.18
2002,Japan,Tokyo Electron,84287.44475408323,2,136nm,0.0,84287444.75408323,0.36
2002,USA,Analog Devices,279836.1523447678,2,77nm,0.0,279836152.3447678,1.18
2002,USA,KLA,348930.609077868,2,116nm,0.0,348930609.077868,1.47
2002,Netherlands,NXP,89150.55838420759,2,137nm,0.0,89150558.38420759,0.38
2002,USA,Marvell,899459.9505274883,18,89nm,0.0,899459950.5274882,3.79
2002,USA,Microchip,694559.7115223863,12,97nm,0.0,694559711.5223863,2.93
2002,Japan,Renesas,162905.78612593503,5,99nm,0.0,162905786.12593502,0.69
2002,Germany,Infineon,231803.06774278474,3,97nm,0.0,231803067.74278474,0.98
2002,Switzerland,STMicroelectronics,914085.8514210904,21,121nm,0.0,914085851.4210905,3.86
2002,USA,ON Semiconductor,33891.7030540817,1,101nm,0.0,33891703.0540817,0.14
2002,USA,GlobalFoundries,42689.2744152551,1,120nm,0.0,42689274.4152551,0.18
2002,China,SMIC,169804.262775861,3,83nm,0.0,169804262.775861,0.72
2002,Taiwan,UMC,35066.19506611695,1,135nm,0.0,35066195.066116944,0.15
2002,UK,Arm,886057.0066098628,26,102nm,0.0,886057006.6098628,3.74
2002,Taiwan,MediaTek,140295.62217434877,3,99nm,0.0,140295622.17434877,0.59
2002,Taiwan,Realtek,932216.9351933061,5,102nm,0.0,932216935.1933061,3.93
2002,Taiwan,Novatek,183752.46054011505,3,119nm,0.0,183752460.54011506,0.78
2002,South Korea,SK Hynix,535147.5434595303,7,95nm,0.0,535147543.45953035,2.26
2002,USA,Western Digital,517283.6163416536,13,130nm,0.0,517283616.3416536,2.18
2002,Japan,Kioxia,1051850.7920512347,26,90nm,0.0,1051850792.0512347,4.44
2002,Japan,Sony,763809.2131612924,11,86nm,0.0,763809213.1612923,3.22
2002,Japan,Rohhm,928459.5626211446,3,130nm,0.0,928459562.6211445,3.92
2002,USA,Qorvo,519472.70686546346,11,114nm,0.0,519472706.86546344,2.19
2002,USA,Skyworks,986936.9244816462,20,110nm,0.0,986936924.4816462,4.16
2002,USA,Synopsys,93850.89972442378,2,79nm,0.0,93850899.72442378,0.4
2002,USA,Cadence,816953.6026817614,14,115nm,0.0,816953602.6817614,3.45
2002,USA,Ansys,66923.38684937025,1,117nm,0.0,66923386.84937025,0.28
2002,USA,Entegris,99706.9142065699,1,69nm,0.0,99706914.2065699,0.42
2002,USA,Amkor,1053108.5073668396,24,92nm,0.0,1053108507.3668395,4.44
2002,Taiwan,ASE,341665.35662809236,5,121nm,0.0,341665356.62809235,1.44
2002,China,JCET,734957.5187339068,6,80nm,0.0,734957518.7339067,3.1
2002,Taiwan,Powertech,128070.5103910423,3,121nm,0.0,128070510.3910423,0.54
2002,Netherlands,Nexperia,307720.0497343543,1,74nm,0.0,307720049.7343543,1.3
2002,Germany,Bosch,1065353.117562943,11,121nm,0.0,1065353117.5629429,4.49
2002,Israel,Tower Semiconductor,695387.3272248963,9,82nm,0.0,695387327.2248963,2.93
2002,Israel,VisIC,152854.55877584012,3,121nm,0.0,152854558.77584013,0.64
