Year,Exporting_Country,Importing_Country,Chip_Export_Value_USD,Chip_Import_Value_USD,Trade_Balance,Logistics_Route,Supply_Chain_Dependency
1993,USA,South Korea,6436957514.304745,6629605229.7723465,-192647715.46760178,Eurasian Railway,12.74653086974495
1993,USA,India,2364673676.6181035,2404713847.7222877,-40040171.10418415,Pacific Ocean,65.72246348833778
1993,USA,UK,5783708014.667311,5954992821.347396,-171284806.68008518,Air Freight,47.79199750714915
1993,USA,Taiwan,2119412915.6208358,2074844925.5037997,44567990.117036104,Indian Ocean,49.96497247479389
1993,USA,Vietnam,9817245904.863838,10040874410.817156,-223628505.95331764,Eurasian Railway,59.171654362493626
1993,USA,Mexico,692904744.3223075,666415208.1333634,26489536.1889441,Air Freight,85.779830136501
1993,South Korea,USA,2942475228.6197987,2811080619.7616787,131394608.85811996,Indian Ocean,22.33792167220327
1993,South Korea,China,8186355800.278241,8501086368.779755,-314730568.5015135,Pacific Ocean,33.99929929627645
1993,South Korea,Japan,8120613948.843866,8472200836.349386,-351586887.50551987,Pacific Ocean,9.144724290639385
1993,South Korea,Germany,11018389362.694538,10596061022.633884,422328340.0606537,Eurasian Railway,16.584162430311494
1993,South Korea,India,4894971025.975897,4825143623.863959,69827402.11193752,Eurasian Railway,19.33324015410662
1993,South Korea,UK,9767735984.707653,10150225201.731812,-382489217.0241585,Eurasian Railway,11.500241492533863
1993,South Korea,Taiwan,7286451229.210017,7129563504.272702,156887724.937315,Eurasian Railway,38.28944612935822
1993,South Korea,Vietnam,9196897923.153923,9043784586.106842,153113337.047081,Indian Ocean,7.208682870053744
1993,South Korea,Mexico,953543767.0540314,922841178.3922603,30702588.66177106,Air Freight,25.950449081204393
1993,Japan,USA,13279773753.102207,13744189376.806656,-464415623.7044487,Indian Ocean,29.081299674359506
1993,Japan,China,8591058236.960905,8956024949.211876,-364966712.25097084,Air Freight,9.062227772773591
1993,Japan,Germany,11890123798.315586,11585197466.566189,304926331.7493973,Air Freight,13.1655800645402
1993,Japan,South Korea,7250121431.139377,7025541585.448372,224579845.69100475,Air Freight,17.898531567126007
1993,Japan,India,9547139980.457108,9940180874.004156,-393040893.54704857,Indian Ocean,38.10084476963085
1993,Japan,UK,9507264016.672243,9380636857.320711,126627159.35153198,Eurasian Railway,24.41374839022287
1993,Japan,Taiwan,4995623270.185729,4849922054.85539,145701215.33033943,Indian Ocean,39.60701932432945
1993,Japan,Vietnam,837985286.1851743,808621418.8765365,29363867.308637857,Indian Ocean,25.620623861152506
1993,Japan,Mexico,6030811766.76196,5864705222.239865,166106544.52209473,Eurasian Railway,11.464312032297187
1993,Netherlands,USA,18809168712.089756,19584163372.89771,-774994660.8079529,Eurasian Railway,39.36249404972686
1993,Netherlands,China,15020054105.344114,15067373260.520777,-47319155.176662445,Pacific Ocean,66.68746460976024
1993,Netherlands,Japan,775877141.885604,784267705.5907378,-8390563.705133796,Eurasian Railway,48.500586548604325
1993,Netherlands,Germany,4249127648.2899556,4400577813.129174,-151450164.83921862,Eurasian Railway,18.437250400753555
1993,Netherlands,South Korea,17836615540.790833,17051869227.102255,784746313.6885777,Eurasian Railway,52.41202562303307
1993,Netherlands,India,17977125976.2456,18043081196.43815,-65955220.192546844,Pacific Ocean,72.64068319505282
1993,Netherlands,UK,13240748116.726566,12833122217.092377,407625899.6341896,Air Freight,17.195509700386758
1993,Netherlands,Taiwan,5803639693.588531,5753675882.885863,49963810.70266724,Eurasian Railway,39.311413337184426
1993,Netherlands,Vietnam,13958935259.710968,14356581092.177551,-397645832.46658325,Air Freight,19.72666456689927
1993,Netherlands,Mexico,274415868.761047,262880440.8978323,11535427.863214701,Air Freight,62.12687218142442
1993,China,USA,4824324636.564407,4616895671.035435,207428965.52897263,Air Freight,11.3067685414956
1993,China,Japan,4427875190.456424,4577318616.123746,-149443425.66732216,Indian Ocean,31.914440006174228
1993,China,Germany,2931456405.533975,2819522447.6197906,111933957.91418457,Indian Ocean,26.840699793992233
1993,China,South Korea,11144790948.939865,10756825621.339886,387965327.5999794,Indian Ocean,37.820811446339775
1993,China,India,10258379895.067663,9994402390.44955,263977504.61811256,Eurasian Railway,23.5711775211462
1993,China,UK,1314685569.7897136,1369547141.9241042,-54861572.13439059,Eurasian Railway,18.356322629395386
1993,China,Taiwan,9710392413.846672,9652258920.754862,58133493.09181023,Pacific Ocean,13.906896393448607
1993,China,Vietnam,10916913737.342793,10787210761.814198,129702975.52859497,Indian Ocean,34.37878898919692
1993,China,Mexico,11020287430.18555,11491142794.019098,-470855363.8335476,Indian Ocean,35.75032494189517
1993,Germany,USA,6938733655.887502,6961143557.332372,-22409901.444869995,Pacific Ocean,16.48277262640083
1993,Germany,China,5841027165.689175,5895626867.958613,-54599702.26943874,Indian Ocean,20.33053116903284
1993,Germany,Japan,2166739997.3629265,2082057233.4239001,84682763.93902636,Pacific Ocean,34.514081822670995
1993,Germany,South Korea,415955170.73806006,432797961.80498856,-16842791.066928506,Pacific Ocean,33.223695516136644
1993,Germany,India,10542645537.228834,10806025686.904696,-263380149.67586136,Pacific Ocean,13.964588183674035
1993,Germany,UK,6088959330.730223,6253974657.932319,-165015327.202096,Air Freight,26.206701086043836
1993,Germany,Taiwan,4182416530.8366995,4252537436.502946,-70120905.66624641,Indian Ocean,29.80563163977027
1993,Germany,Vietnam,7824237330.384259,7496526386.535801,327710943.8484583,Eurasian Railway,23.21108527679229
1993,Germany,Mexico,14020345275.186941,14577618553.870396,-557273278.6834545,Air Freight,30.10450912155676
1993,Malaysia,USA,4186869240.9893527,4202624713.2282524,-15755472.238899708,Eurasian Railway,31.664568307430724
1993,Malaysia,China,4258862575.9794,4209599981.1229014,49262594.85649872,Air Freight,17.574692051759587
1993,Malaysia,Japan,190178216.66531122,193967989.18563417,-3789772.5203229487,Air Freight,17.87696595841384
1993,Malaysia,Germany,7551510054.442152,7553808821.975541,-2298767.5333890915,Indian Ocean,36.45354644472732
1993,Malaysia,South Korea,2896961632.564178,2787575491.9741907,109386140.58998728,Pacific Ocean,15.175697996051792
1993,Malaysia,India,4114949799.269961,4274039166.7354317,-159089367.4654708,Air Freight,31.79104565364024
1993,Malaysia,UK,5142435552.373588,5064677087.0349455,77758465.33864212,Pacific Ocean,33.46172139928157
1993,Malaysia,Taiwan,5093701871.074842,4943305136.082173,150396734.9926691,Eurasian Railway,14.86134024196092
1993,Malaysia,Vietnam,4646424467.033199,4819894685.654017,-173470218.62081814,Air Freight,25.949166629303424
1993,Malaysia,Mexico,2020385305.559188,1920198402.1334023,100186903.42578554,Indian Ocean,14.902477517901636
1993,Singapore,USA,4081402158.154391,4122954835.5134077,-41552677.359016895,Eurasian Railway,14.240555874886235
1993,Singapore,China,9326611698.541073,9421267607.197218,-94655908.6561451,Indian Ocean,13.83074992655233
1993,Singapore,Japan,11418331673.716333,11217054154.053244,201277519.66308975,Air Freight,9.623899047728344
1993,Singapore,Germany,12594964662.11429,12314051961.996126,280912700.11816406,Indian Ocean,5.088261659598701
1993,Singapore,South Korea,4057073304.192801,4023070023.854015,34003280.338786125,Eurasian Railway,5.238875376842199
1993,Singapore,India,4266571924.8194084,4294883205.449555,-28311280.630146503,Eurasian Railway,34.970370807963995
1993,Singapore,UK,4482527022.402199,4512082003.422236,-29554981.02003765,Eurasian Railway,17.596447842787292
1993,Singapore,Taiwan,1122517154.4708548,1096183562.9195967,26333591.551258087,Air Freight,37.21167465852936
1993,Singapore,Vietnam,8521530612.703219,8134997698.287571,386532914.41564846,Eurasian Railway,30.56068469433686
1993,Singapore,Mexico,4211643103.495258,4097585453.273913,114057650.22134495,Eurasian Railway,20.265148497051072
1994,Taiwan,USA,4987028041.582238,5156014276.84834,-168986235.26610184,Pacific Ocean,48.8718585591056
1994,Taiwan,China,27519939120.388245,28765761643.37615,-1245822522.9879036,Eurasian Railway,43.74390554276247
1994,Taiwan,Japan,6864786463.863471,6917236654.390563,-52450190.52709198,Eurasian Railway,62.76970947804166
1994,Taiwan,Germany,4869823406.840865,4745535513.150718,124287893.6901474,Eurasian Railway,50.10743043398235
1994,Taiwan,South Korea,7544287532.303287,7766043344.198325,-221755811.8950386,Indian Ocean,47.114596301974736
1994,Taiwan,India,5688338210.1122875,5656940479.311882,31397730.800405502,Indian Ocean,57.609370465968304
1994,Taiwan,UK,8798447164.839504,8830143536.416702,-31696371.57719803,Air Freight,60.68229737402116
1994,Taiwan,Vietnam,11476901211.466125,11895580138.803503,-418678927.33737755,Pacific Ocean,42.67093280141605
1994,Taiwan,Mexico,7337715081.389115,7417876911.312162,-80161829.92304707,Indian Ocean,48.39334386380578
1994,USA,China,4873494302.272162,4931155197.401861,-57660895.12969875,Air Freight,25.328268601482584
1994,USA,Japan,3416308205.977715,3474560906.5969234,-58252700.619208336,Eurasian Railway,27.103050158416213
1994,USA,Germany,3278246697.9303465,3404318147.7863674,-126071449.85602093,Indian Ocean,83.75166420613141
1994,USA,South Korea,13909711670.143818,14119023711.185028,-209312041.04121017,Eurasian Railway,83.51931072772919
1994,USA,India,13103437485.982998,13047809763.035627,55627722.94737053,Pacific Ocean,40.88543467613806
1994,USA,UK,6154064633.159945,5925377235.494083,228687397.66586113,Pacific Ocean,80.52001778092954
1994,USA,Taiwan,13088602240.752687,13392985356.720802,-304383115.96811485,Pacific Ocean,81.30343413627178
1994,USA,Vietnam,5670196741.121142,5604553178.528079,65643562.593063354,Indian Ocean,84.26280093205929
1994,USA,Mexico,3802867920.6251473,3865810169.749597,-62942249.12444973,Pacific Ocean,56.87753429599164
1994,South Korea,USA,7308418797.942131,7194329880.89724,114088917.04489136,Pacific Ocean,32.560979001782584
1994,South Korea,China,5259528540.638296,5197213573.016351,62314967.62194538,Indian Ocean,16.130224678804012
1994,South Korea,Japan,5172874767.401082,5320299718.81573,-147424951.41464806,Pacific Ocean,37.449519180137635
1994,South Korea,Germany,13174935282.583464,12606879307.339571,568055975.2438927,Indian Ocean,30.29592687200675
1994,South Korea,India,12580820770.189089,11983598400.032045,597222370.1570435,Pacific Ocean,36.50047332152248
1994,South Korea,UK,11216577740.568914,10773436154.287386,443141586.2815285,Indian Ocean,22.0093624597436
1994,South Korea,Taiwan,6377821504.197643,6470724622.293507,-92903118.09586334,Indian Ocean,35.80198356669293
1994,South Korea,Vietnam,2893364160.363707,2899523204.0356593,-6159043.671952248,Pacific Ocean,39.805056272009466
1994,South Korea,Mexico,9299797544.424711,9216032346.000416,83765198.42429543,Indian Ocean,10.663313581701972
1994,Japan,USA,11260207023.93801,11386224383.000057,-126017359.06204796,Eurasian Railway,31.95427726844187
1994,Japan,China,2124069460.7478318,2191816310.89082,-67746850.1429882,Air Freight,28.31336762152725
1994,Japan,Germany,12587117655.379639,12321101587.109652,266016068.2699871,Indian Ocean,13.612594979688996
1994,Japan,South Korea,7719626878.104515,7492630203.526096,226996674.57841873,Indian Ocean,8.713669950039266
1994,Japan,India,5259233112.030379,5326753803.801585,-67520691.7712059,Indian Ocean,31.23234269115865
1994,Japan,UK,7232072986.990836,7568174582.07458,-336101595.08374405,Pacific Ocean,5.049758521084653
1994,Japan,Taiwan,8943333055.182549,8528755448.481656,414577606.70089245,Eurasian Railway,36.724529642415376
1994,Japan,Vietnam,12813640331.740047,12790682387.204504,22957944.53554344,Indian Ocean,38.36851253858503
1994,Japan,Mexico,3121364901.715873,3023426523.3820972,97938378.33377552,Eurasian Railway,28.92532916636484
1994,Netherlands,USA,1922087411.1064897,1852836560.4161685,69250850.6903212,Indian Ocean,21.93488272507718
1994,Netherlands,China,11166912265.530367,11619740698.901512,-452828433.37114525,Pacific Ocean,64.44991427221892
1994,Netherlands,Japan,6675842550.996779,6551852192.867857,123990358.12892246,Pacific Ocean,14.488918281579215
1994,Netherlands,Germany,12615603198.079735,12641800737.148104,-26197539.06836891,Pacific Ocean,58.752633359704376
1994,Netherlands,South Korea,17129000370.223839,17124609613.948513,4390756.275325775,Eurasian Railway,88.39127768522746
1994,Netherlands,India,3247835895.9328055,3216005849.636606,31830046.29619932,Indian Ocean,46.17383644723528
1994,Netherlands,UK,16965475368.763508,16752502478.721521,212972890.04198647,Pacific Ocean,48.66476089678664
1994,Netherlands,Taiwan,13327489450.75251,13688551992.2106,-361062541.4580898,Indian Ocean,64.52460277035162
1994,Netherlands,Vietnam,1685716189.302912,1669596730.6493843,16119458.653527737,Pacific Ocean,42.6737218890987
1994,Netherlands,Mexico,5631769817.634094,5441200102.834758,190569714.79933643,Pacific Ocean,87.12226326659517
1994,China,USA,9017240851.559286,9199095981.576273,-181855130.01698685,Eurasian Railway,13.830693588520687
1994,China,Japan,4670559103.744672,4809654923.668743,-139095819.9240713,Indian Ocean,22.523332407795156
1994,China,Germany,12976063577.978224,12843901441.26515,132162136.71307373,Pacific Ocean,25.080604033776655
1994,China,South Korea,4031452836.798423,4074624367.584686,-43171530.78626299,Air Freight,22.450931133895537
1994,China,India,12544586106.539835,12787545932.602894,-242959826.06305885,Indian Ocean,37.668022558227676
1994,China,UK,1154189284.3219965,1202031473.8580406,-47842189.53604412,Eurasian Railway,38.02904803263508
1994,China,Taiwan,11937231088.45907,12348480539.121344,-411249450.6622734,Air Freight,31.51824272947711
1994,China,Vietnam,3646414206.208646,3574568057.560615,71846148.64803076,Eurasian Railway,35.37397698059793
1994,China,Mexico,1299206117.586374,1279841882.3543642,19364235.232009888,Pacific Ocean,8.328828097643715
1994,Germany,USA,6338645325.731369,6073380014.200007,265265311.53136158,Air Freight,15.454531547053552
1994,Germany,China,294464320.56848663,298006817.3356779,-3542496.767191291,Indian Ocean,33.45756611305026
1994,Germany,Japan,11659851399.963858,11612893475.148169,46957924.81568909,Pacific Ocean,9.851052433437061
1994,Germany,South Korea,6020330804.100303,5820520155.385278,199810648.71502495,Pacific Ocean,11.656528441856747
1994,Germany,India,1532853611.716415,1484536244.0899606,48317367.62645435,Indian Ocean,34.70378476479948
1994,Germany,UK,11796162828.794334,11942207893.254148,-146045064.45981407,Eurasian Railway,7.5875636765354795
1994,Germany,Taiwan,11771122077.095255,11384077789.144796,387044287.9504585,Air Freight,34.678270115459554
1994,Germany,Vietnam,2055797520.7992857,1978685358.6496859,77112162.14959979,Indian Ocean,13.571098531694306
1994,Germany,Mexico,3510690352.631647,3500459855.864435,10230496.767211914,Eurasian Railway,24.029372546629965
1994,Malaysia,USA,3875250823.5043445,3878740340.216716,-3489516.7123713493,Pacific Ocean,27.12255886984625
1994,Malaysia,China,2190647866.8303432,2241768887.376895,-51121020.546551704,Eurasian Railway,34.57893445749063
1994,Malaysia,Japan,14398462635.731226,14223122341.235315,175340294.49591064,Eurasian Railway,24.817782068372697
1994,Malaysia,Germany,11459400486.459743,11063909765.022816,395490721.4369278,Air Freight,16.518620086671902
1994,Malaysia,South Korea,6530103518.795327,6697840134.226937,-167736615.4316101,Pacific Ocean,20.24363545415362
1994,Malaysia,India,11543507930.13722,11005599563.766365,537908366.3708553,Air Freight,24.307635763431676
1994,Malaysia,UK,3483867172.41473,3489551446.2084227,-5684273.793692589,Pacific Ocean,15.911977559564214
1994,Malaysia,Taiwan,4274007760.588332,4280553974.4346743,-6546213.846342087,Eurasian Railway,21.36496265646539
1994,Malaysia,Vietnam,10751129195.797142,11243139887.943441,-492010692.14629936,Air Freight,5.161757926190234
1994,Malaysia,Mexico,8100410582.845463,8124949280.936763,-24538698.09130001,Pacific Ocean,39.46595624978359
1994,Singapore,USA,8146333453.827334,8150430058.685491,-4096604.858156204,Eurasian Railway,37.80835412979013
1994,Singapore,China,335940098.4949193,331950312.15211093,3989786.342808366,Eurasian Railway,6.286140681824395
1994,Singapore,Japan,3225679214.2844443,3344202152.7839594,-118522938.49951506,Indian Ocean,29.87794437802515
1994,Singapore,Germany,10302482390.49803,10715887608.756132,-413405218.2581024,Pacific Ocean,15.911741807824537
1994,Singapore,South Korea,2542559492.259731,2535135069.786281,7424422.473449707,Eurasian Railway,5.708701644822321
1994,Singapore,India,8658665659.72501,8382790170.178199,275875489.5468111,Indian Ocean,10.674618084630955
